Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut	SiDom
Si	28	14	800	45.6341	4	1000	0	158.244	124.158	138.006	143.317	45.627	341.668	0.0940039	2.64254	1.98667e-06	2.62438e-05	2.25
Si	28	14	1000	43.272	0.5	1000	0	20.773	16.189	16.204	16.793	8.888	17.73	0.829228	0.195883	1.42977e-06	1.88998e-06	2.25
Si	28	14	1000	43.272	1	1000	0	41.604	32.44	33.264	34.457	16.705	42.401	0.664155	0.432635	2.4927e-06	4.19792e-06	2.25
Si	28	14	1000	43.272	2	1000	0	83.379	65.154	67.584	70.047	29.187	112.383	0.389503	1.01305	3.34718e-06	9.92525e-06	2.25
Si	28	14	1000	43.272	4	1000	0	166.736	130.892	134.666	139.587	45.489	315.95	0.104249	2.48795	2.12923e-06	2.46668e-05	2.25
Si	28	14	1600	40.544	0.5	1000	0	22.202	17.289	15.579	16.131	8.744	15.936	0.839539	0.182576	1.3516e-06	1.75729e-06	2.25
Si	28	14	1600	40.544	1	1000	0	44.321	34.581	31.628	32.728	16.525	36.531	0.687201	0.39184	2.38267e-06	3.78843e-06	2.25
Si	28	14	1600	40.544	2	1000	0	89.109	69.622	63.855	66.006	28.609	96.328	0.426189	0.90579	3.33852e-06	8.8441e-06	2.25
Si	28	14	1600	40.544	4	1000	0	177.954	139.63	127.484	131.758	44.72	277.423	0.126852	2.2423	2.3874e-06	2.21778e-05	2.25
Ar	40	18	10	1280.96	0.5	1000	0	0.702	0.499	7.888	14.921	1.256	539.509	0.834316	2.8452	2.7791e-07	2.95081e-05	2.25
Ar	40	18	10	1280.96	1	1000	0	1.395	0.96	13.873	25.652	2.297	892.93	0.728869	4.71504	4.27984e-07	4.88922e-05	2.25
Ar	40	18	10	1280.96	2	1000	0	2.808	1.975	29.878	55.45	4.604	1989.01	0.531671	10.4922	5.80462e-07	0.000108813	2.25
Ar	40	18	10	1280.96	4	1000	0	5.552	4.14	70.364	133.593	9.875	5167.95	0.233698	27.1955	5.37389e-07	0.000282131	2.25
Ar	40	18	50	400.225	0.5	1000	0	2.218	1.522	11.1	13.868	3.452	121.537	0.766307	0.70693	9.10037e-07	7.24046e-06	2.25
Ar	40	18	50	400.225	1	1000	0	4.459	3.261	25.56	32.432	7.139	319.23	0.535247	1.83175	1.4589e-06	1.87924e-05	2.25
Ar	40	18	50	400.225	2	1000	0	8.638	6.696	54.618	69.619	13.84	720.693	0.254316	4.11274	1.51179e-06	4.22226e-05	2.25
Ar	40	18	50	400.225	4	1000	0	18.041	13.99	114.698	145.655	25.518	1628.57	0.0572492	9.22043	7.03074e-07	9.47531e-05	2.25
Ar	40	18	100	235.564	0.5	1000	0	3.833	2.746	14.413	16.698	4.675	97.971	0.721989	0.604516	1.42559e-06	6.14807e-06	2.25
Ar	40	18	100	235.564	1	1000	0	7.439	5.712	30.592	35.497	9.487	202.708	0.494228	1.25673	2.15535e-06	1.27742e-05	2.25
Ar	40	18	100	235.564	2	1000	0	15.29	11.831	62.849	72.766	17.598	451.35	0.221644	2.75886	2.02912e-06	2.80891e-05	2.25
Ar	40	18	100	235.564	4	1000	0	30.518	23.773	124.631	144.218	30.453	980.604	0.0469094	5.90677	8.34857e-07	6.02434e-05	2.25
Ar	40	18	200	145.249	0.5	1000	0	6.121	4.631	16.081	17.667	5.977	58.656	0.732952	0.410094	1.75035e-06	4.11384e-06	2.25
Ar	40	18	200	145.249	1	1000	0	12.423	9.588	32.244	35.372	11.471	122.946	0.528764	0.849161	2.56525e-06	8.52918e-06	2.25
Ar	40	18	200	145.249	2	1000	0	24.751	19.316	65.463	71.787	21.028	278.015	0.253797	1.8687	2.64552e-06	1.8824e-05	2.25
Ar	40	18	200	145.249	4	1000	0	49.492	38.569	132.405	145.246	35.397	667.267	0.0491866	4.31521	1.10538e-06	4.36528e-05	2.25
Ar	40	18	400	98.0434	0.5	1000	0	8.8	6.855	15.713	16.743	6.697	37.016	0.77728	0.293928	1.67062e-06	2.91188e-06	2.25
Ar	40	18	400	98.0434	1	1000	0	18.251	14.179	32.828	35.055	13.127	83.872	0.575851	0.647893	2.69191e-06	6.43516e-06	2.25
Ar	40	18	400	98.0434	2	1000	0	36.691	28.583	67.098	71.56	23.802	200.949	0.295507	1.47424	3.01946e-06	1.47165e-05	2.25
Ar	40	18	400	98.0434	4	1000	0	73.515	57.486	135.38	144.635	39.18	506.684	0.0645116	3.4924	1.42795e-06	3.5086e-05	2.25
Ar	40	18	800	75.4359	0.5	1000	0	11.214	8.787	16.094	16.986	7.444	28.901	0.794204	0.254067	1.6275e-06	2.49442e-06	2.25
Ar	40	18	800	75.4359	1	1000	0	23.851	18.586	32.853	34.576	14.426	63.592	0.615756	0.541456	2.63238e-06	5.33058e-06	2.25
Ar	40	18	800	75.4359	2	1000	0	47.62	37.115	66.563	69.945	25.794	152.191	0.342365	1.21543	3.22118e-06	1.20346e-05	2.25
Ar	40	18	800	75.4359	4	1000	0	95.66	74.879	134.877	141.822	41.588	414.965	0.0773709	3.00696	1.70323e-06	3.00539e-05	2.25
Ar	40	18	1000	71.5312	0.5	1000	0	12.568	9.728	16.004	16.79	7.664	26.768	0.80177	0.241958	1.5824e-06	2.37002e-06	2.25
Ar	40	18	1000	71.5312	1	1000	0	25.093	19.569	32.602	34.196	14.56	60.692	0.622715	0.52428	2.62107e-06	5.15504e-06	2.25
Ar	40	18	1000	71.5312	2	1000	0	50.327	39.209	65.828	69	25.865	146.676	0.349751	1.18137	3.24549e-06	1.16882e-05	2.25
Ar	40	18	1000	71.5312	4	1000	0	100.886	78.987	132.894	139.428	41.712	392.378	0.0863029	2.87674	1.81103e-06	2.87187e-05	2.25
Ar	40	18	1600	67.0217	0.5	1000	0	13.418	10.388	15.137	15.803	7.488	22.621	0.81879	0.21461	1.48488e-06	2.09397e-06	2.25
Ar	40	18	1600	67.0217	1	1000	0	26.787	20.885	31.162	32.636	14.317	52.163	0.648266	0.470985	2.53396e-06	4.61381e-06	2.25
Ar	40	18	1600	67.0217	2	1000	0	53.714	41.912	62.307	65.037	25.375	124.882	0.388983	1.04533	3.27395e-06	1.03066e-05	2.25
Ar	40	18	1600	67.0217	4	1000	0	107.58	84.224	126.123	131.714	41.314	336.43	0.106915	2.54296	2.10222e-06	2.53105e-05	2.25
Ti	48	22	10	1799.78	0.5	1000	0	0.504	0.369	7.793	16.014	1.118	828.474	0.861735	4.32579	2.08895e-07	4.49234e-05	2.25
Ti	48	22	10	1799.78	1	1000	0	1.001	0.679	12.484	25.469	1.942	1237.4	0.779303	6.47067	3.09938e-07	6.71845e-05	2.25
Ti	48	22	10	1799.78	2	1000	0	1.971	1.355	26.258	53.859	3.874	2695.84	0.607861	14.087	4.64714e-07	0.000146279	2.25
Ti	48	22	10	1799.78	4	1000	0	3.983	2.845	58.436	123.78	8.032	6938.78	0.353663	35.3161	4.74299e-07	0.000375667	2.25
Ti	48	22	50	593.741	0.5	1000	0	1.505	1.027	10.713	14.491	3.227	194.665	0.773815	1.08379	6.96267e-07	1.11612e-05	2.25
Ti	48	22	50	593.741	1	1000	0	3.037	2.135	22.912	31.39	6.444	446.642	0.59612	2.475	9.88573e-07	2.55034e-05	2.25
Ti	48	22	50	593.741	2	1000	0	5.996	4.534	51.967	71.867	12.912	1092.07	0.295498	6.02089	1.14301e-06	6.20819e-05	2.25
Ti	48	22	50	593.741	4	1000	0	12.105	9.379	104.946	144.615	23.314	2291.16	0.0809188	12.5931	6.98681e-07	0.0001299	2.25
Ti	48	22	100	351.411	0.5	1000	0	2.54	1.757	11.703	14.043	3.936	98.222	0.759612	0.589122	1.11924e-06	6.01154e-06	2.25
Ti	48	22	100	351.411	1	1000	0	5.066	3.766	27.995	34.142	8.335	279.853	0.522937	1.64166	1.65176e-06	1.67967e-05	2.25
Ti	48	22	100	351.411	2	1000	0	9.72	7.586	57.017	69.511	15.587	597.362	0.253025	3.48307	1.71793e-06	3.56635e-05	2.25
Ti	48	22	100	351.411	4	1000	0	20.56	15.999	119.675	146.125	28.246	1377.42	0.0541873	7.94252	7.17746e-07	8.14353e-05	2.25
Ti	48	22	200	216.938	0.5	1000	0	4.124	2.991	14.304	16.182	5.018	78.234	0.736279	0.500616	1.4984e-06	5.07026e-06	2.25
Ti	48	22	200	216.938	1	1000	0	8.013	6.196	31.102	35.32	10.14	173.994	0.5044	1.10918	2.28601e-06	1.12386e-05	2.25
Ti	48	22	200	216.938	2	1000	0	16.627	12.887	63.569	72.1	19.032	386.126	0.235461	2.42203	2.19514e-06	2.4586e-05	2.25
Ti	48	22	200	216.938	4	1000	0	33.084	25.75	126.904	143.744	32.26	864.749	0.0486894	5.31293	9.26855e-07	5.40609e-05	2.25
Ti	48	22	400	146.457	0.5	1000	0	6.079	4.597	16.083	17.51	6.135	56.266	0.739165	0.396919	1.7315e-06	3.97799e-06	2.25
Ti	48	22	400	146.457	1	1000	0	12.295	9.5	32.259	35.184	11.738	117.388	0.540346	0.819634	2.55897e-06	8.22325e-06	2.25
Ti	48	22	400	146.457	2	1000	0	24.503	19.112	64.766	70.757	21.184	263.494	0.268839	1.78817	2.67828e-06	1.79943e-05	2.25
Ti	48	22	400	146.457	4	1000	0	49.118	38.297	131.828	143.972	35.718	644.214	0.0526175	4.18964	1.16438e-06	4.2356e-05	2.25
Ti	48	22	800	112.688	0.5	1000	0	7.741	5.951	15.909	16.955	6.696	41.296	0.768074	0.317087	1.68508e-06	3.15126e-06	2.25
Ti	48	22	800	112.688	1	1000	0	15.907	12.335	32.034	34.217	12.843	86.841	0.579677	0.657772	2.633e-06	6.54561e-06	2.25
Ti	48	22	800	112.688	2	1000	0	31.949	24.888	65.42	69.893	23.256	202.373	0.301234	1.47103	2.97315e-06	1.4698e-05	2.25
Ti	48	22	800	112.688	4	1000	0	63.784	49.862	131.949	141.093	38.321	504.627	0.0665439	3.45966	1.44754e-06	3.47768e-05	2.25
Ti	48	22	1000	106.855	0.5	1000	0	8.119	6.266	15.575	16.552	6.631	37.198	0.77883	0.293656	1.65295e-06	2.91077e-06	2.25
Ti	48	22	1000	106.855	1	1000	0	16.896	13.103	32.299	34.364	12.987	85.568	0.580438	0.652203	2.63821e-06	6.48627e-06	2.25
Ti	48	22	1000	106.855	2	1000	0	33.635	26.233	64.228	68.33	23.409	186.327	0.318637	1.37938	3.04766e-06	1.37572e-05	2.25
Ti	48	22	1000	106.855	4	1000	0	67.295	52.595	130.399	138.709	38.507	471.963	0.0724342	3.2781	1.56619e-06	3.29067e-05	2.25
Ti	48	22	1600	100.119	0.5	1000	0	8.634	6.692	14.579	15.371	6.56	30.072	0.803108	0.249897	1.52904e-06	2.46548e-06	2.25
Ti	48	22	1600	100.119	1	1000	0	18.023	13.978	30.07	31.911	12.562	69.169	0.617372	0.553163	2.56958e-06	5.47647e-06	2.25
Ti	48	22	1600	100.119	2	1000	0	35.916	28.002	62.041	65.577	22.964	166.303	0.343602	1.25997	3.12686e-06	1.25379e-05	2.25
Ti	48	22	1600	100.119	4	1000	0	71.971	56.24	124.546	131.845	38.022	418.014	0.0910337	2.95986	1.80263e-06	2.96528e-05	2.25
Fe	56	26	10	2362.98	0.5	1000	0	0.381	0.285	7.2	16.253	0.994	1197.03	0.892674	6.20694	1.66253e-07	6.45197e-05	2.25
Fe	56	26	10	2362.98	1	1000	0	0.76	0.535	12.985	28.761	1.868	1837.65	0.793274	9.55266	2.88508e-07	9.9264e-05	2.25
Fe	56	26	10	2362.98	2	1000	0	1.509	1.03	23.742	52.4	3.432	3483.29	0.666801	18.0939	4.13621e-07	0.000188036	2.25
Fe	56	26	10	2362.98	4	1000	0	3.056	2.153	51.029	114.681	7.037	7745.95	0.444199	39.3559	4.86239e-07	0.000418041	2.25
Fe	56	26	50	821.488	0.5	1000	0	1.105	0.748	9.48	13.918	2.936	250.39	0.804253	1.36439	5.14693e-07	1.40897e-05	2.25
Fe	56	26	50	821.488	1	1000	0	2.156	1.495	19.753	29.022	5.757	546.06	0.653766	2.96716	7.5537e-07	3.06521e-05	2.25
Fe	56	26	50	821.488	2	1000	0	4.35	3.172	43.525	64.653	11.537	1308.43	0.391608	7.07904	9.70706e-07	7.31708e-05	2.25
Fe	56	26	50	821.488	4	1000	0	8.435	6.515	96.093	144.545	21.484	3130.24	0.117268	16.872	6.66527e-07	0.000174479	2.25
Fe	56	26	100	489.684	0.5	1000	0	1.81	1.233	11.463	14.615	3.69	157.193	0.762694	0.893467	8.23129e-07	9.17715e-06	2.25
Fe	56	26	100	489.684	1	1000	0	3.701	2.652	25.736	33.228	7.671	373.401	0.551747	2.11302	1.30474e-06	2.17156e-05	2.25
Fe	56	26	100	489.684	2	1000	0	7.199	5.538	56.362	73.077	14.836	879.183	0.250975	4.94276	1.4059e-06	5.08388e-05	2.25
Fe	56	26	100	489.684	4	1000	0	14.713	11.374	111.777	144.393	26.426	1802.16	0.0645647	10.0978	7.29323e-07	0.000103905	2.25
Fe	56	26	200	302.879	0.5	1000	0	2.978	2.089	13.214	15.592	4.557	97.887	0.741244	0.597141	1.25352e-06	6.08118e-06	2.25
Fe	56	26	200	302.879	1	1000	0	5.873	4.425	29.731	35.198	9.144	241.769	0.503401	1.45407	1.87119e-06	1.48328e-05	2.25
Fe	56	26	200	302.879	2	1000	0	11.165	8.717	58.3	69.124	16.55	513.842	0.247476	3.05469	1.87323e-06	3.1204e-05	2.25
Fe	56	26	200	302.879	4	1000	0	23.754	18.512	122.435	144.38	30.499	1131.2	0.0507356	6.67582	7.94603e-07	6.82541e-05	2.25
Fe	56	26	400	204.545	0.5	1000	0	4.373	3.193	14.341	16.056	5.361	68.087	0.743568	0.448075	1.53021e-06	4.524e-06	2.25
Fe	56	26	400	204.545	1	1000	0	8.464	6.538	30.957	34.669	10.427	157.208	0.51806	1.01948	2.31036e-06	1.03099e-05	2.25
Fe	56	26	400	204.545	2	1000	0	17.569	13.629	63.007	70.617	19.687	346.867	0.245786	2.2125	2.32298e-06	2.24163e-05	2.25
Fe	56	26	400	204.545	4	1000	0	35.061	27.323	126.901	141.941	33.189	792.097	0.0510934	4.93108	1.01663e-06	5.00989e-05	2.25
Fe	56	26	800	157.389	0.5	1000	0	5.655	4.242	15.28	16.741	5.973	54.17	0.750957	0.3814	1.64081e-06	3.82321e-06	2.25
Fe	56	26	800	157.389	1	1000	0	10.758	8.433	30.64	33.328	11.213	110.253	0.554708	0.77159	2.52712e-06	7.73938e-06	2.25
Fe	56	26	800	157.389	2	1000	0	22.864	17.819	64.059	69.674	21.418	260.98	0.278496	1.76855	2.67271e-06	1.77996e-05	2.25
Fe	56	26	800	157.389	4	1000	0	45.681	35.623	129.246	140.525	35.661	623.72	0.057234	4.06347	1.23268e-06	4.10725e-05	2.25
Fe	56	26	1000	149.243	0.5	1000	0	5.968	4.509	15.393	16.775	6.119	49.864	0.754572	0.359653	1.6759e-06	3.59634e-06	2.25
Fe	56	26	1000	149.243	1	1000	0	12.027	9.3	30.984	33.594	11.713	105.176	0.56029	0.747368	2.53658e-06	7.48464e-06	2.25
Fe	56	26	1000	149.243	2	1000	0	24.06	18.749	62.942	68.237	21.445	236.31	0.286875	1.63371	2.78674e-06	1.64077e-05	2.25
Fe	56	26	1000	149.243	4	1000	0	48.247	37.59	127.649	138.187	35.968	574.934	0.0633511	3.79998	1.33409e-06	3.83484e-05	2.25
Fe	56	26	1600	139.835	0.5	1000	0	6.357	4.836	14.697	15.836	6.01	42.512	0.772961	0.316261	1.6302e-06	3.1527e-06	2.25
Fe	56	26	1600	139.835	1	1000	0	12.825	9.936	29.902	32.15	11.475	92.696	0.582919	0.674652	2.53254e-06	6.74003e-06	2.25
Fe	56	26	1600	139.835	2	1000	0	25.702	20.061	60.754	65.453	21.033	211.278	0.315446	1.48856	2.87991e-06	1.49205e-05	2.25
Fe	56	26	1600	139.835	4	1000	0	51.485	40.148	121.731	130.756	35.26	498.213	0.0776015	3.36203	1.57636e-06	3.38525e-05	2.25
