Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut	SiDom
Si	28	14	800	45.6341	4	1000	0	55.651	54.449	135.807	140.908	94.793	80.368	0.289326	1.29478	3.24298e-06	1.22241e-05	0.4
Si	28	14	1000	43.272	0.5	1000	0	7.19	7.016	16.126	16.706	11.657	8.37	0.867178	0.147601	1.12043e-06	1.38774e-06	0.4
Si	28	14	1000	43.272	1	1000	0	14.664	14.31	33.043	34.254	23.747	17.51	0.745601	0.304416	1.98282e-06	2.86392e-06	0.4
Si	28	14	1000	43.272	2	1000	0	29.239	28.589	66.898	69.305	47.726	36.304	0.549476	0.620386	2.9858e-06	5.84105e-06	0.4
Si	28	14	1000	43.272	4	1000	0	58.676	57.42	134.321	139.226	95.334	74.912	0.298028	1.25639	3.27172e-06	1.18393e-05	0.4
Si	28	14	1600	40.544	0.5	1000	0	7.619	7.435	15.342	15.821	11.27	7.336	0.876012	0.136769	1.05162e-06	1.28284e-06	0.4
Si	28	14	1600	40.544	1	1000	0	15.623	15.246	31.524	32.63	23.093	15.393	0.759787	0.283421	1.89667e-06	2.65976e-06	0.4
Si	28	14	1600	40.544	2	1000	0	31.291	30.584	63.843	66.021	46.728	31.12	0.573528	0.573324	2.89859e-06	5.38023e-06	0.4
Si	28	14	1600	40.544	4	1000	0	62.709	61.386	127.129	131.462	92.384	63.85	0.328499	1.15122	3.31984e-06	1.08133e-05	0.4
Ar	40	18	10	1280.96	0.5	1000	0	0.248	0.242	8.991	17.291	2.881	355.779	0.873335	1.92306	1.54087e-07	1.98797e-05	0.4
Ar	40	18	10	1280.96	1	1000	0	0.498	0.481	17.543	32.996	5.937	635.802	0.763589	3.4498	3.01789e-07	3.56447e-05	0.4
Ar	40	18	10	1280.96	2	1000	0	0.991	0.956	31.196	58.321	10.335	1170.8	0.628541	6.33733	4.56288e-07	6.55003e-05	0.4
Ar	40	18	10	1280.96	4	1000	0	1.956	1.89	64.312	120.533	20.698	2454.62	0.402534	13.2755	5.5309e-07	0.000137226	0.4
Ar	40	18	50	400.225	0.5	1000	0	0.793	0.767	12.791	16.191	5.464	81.841	0.801281	0.519069	8.41619e-07	5.26242e-06	0.4
Ar	40	18	50	400.225	1	1000	0	1.571	1.507	24.675	31.398	10.372	164.345	0.64567	1.03534	1.32989e-06	1.05045e-05	0.4
Ar	40	18	50	400.225	2	1000	0	3.182	3.07	51.246	64.894	21.438	330.441	0.427259	2.09278	1.60677e-06	2.12205e-05	0.4
Ar	40	18	50	400.225	4	1000	0	6.256	6.101	112.002	142.152	45.054	760.309	0.154466	4.77029	1.25434e-06	4.84218e-05	0.4
Ar	40	18	100	235.564	0.5	1000	0	1.34	1.29	13.98	16.154	6.675	45.538	0.802124	0.333691	1.17189e-06	3.33143e-06	0.4
Ar	40	18	100	235.564	1	1000	0	2.693	2.606	27.668	31.882	13.012	88.57	0.653222	0.651926	1.82495e-06	6.50567e-06	0.4
Ar	40	18	100	235.564	2	1000	0	5.333	5.192	60.287	69.753	27.713	205.212	0.390039	1.48463	2.37663e-06	1.4841e-05	0.4
Ar	40	18	100	235.564	4	1000	0	10.186	9.962	120.656	139.774	55.082	410.742	0.149593	2.97256	1.8176e-06	2.97139e-05	0.4
Ar	40	18	200	145.249	0.5	1000	0	2.152	2.078	14.24	15.593	7.644	25.408	0.829538	0.227505	1.24569e-06	2.2302e-06	0.4
Ar	40	18	200	145.249	1	1000	0	4.34	4.2	30.625	33.626	16.214	57.336	0.667768	0.503585	2.12479e-06	4.94455e-06	0.4
Ar	40	18	200	145.249	2	1000	0	8.417	8.227	63.707	69.988	33.187	123.343	0.420782	1.06857	2.91265e-06	1.05043e-05	0.4
Ar	40	18	200	145.249	4	1000	0	17.451	17.042	132.76	145.929	68.603	254.108	0.167167	2.21238	2.38228e-06	2.17389e-05	0.4
Ar	40	18	400	98.0434	0.5	1000	0	3.245	3.129	15.332	16.339	9.036	18.622	0.839546	0.197581	1.25613e-06	1.91174e-06	0.4
Ar	40	18	400	98.0434	1	1000	0	6.391	6.23	32.89	35.065	19.097	41.268	0.683434	0.430675	2.22429e-06	4.17204e-06	0.4
Ar	40	18	400	98.0434	2	1000	0	12.902	12.588	67.228	71.757	38.752	83.739	0.457758	0.877703	3.07767e-06	8.49983e-06	0.4
Ar	40	18	400	98.0434	4	1000	0	25.795	25.218	134.967	144.053	77.524	169.041	0.206518	1.76676	2.81867e-06	1.71131e-05	0.4
Ar	40	18	800	75.4359	0.5	1000	0	4.184	4.055	15.437	16.258	9.815	13.721	0.852914	0.172077	1.19855e-06	1.64677e-06	0.4
Ar	40	18	800	75.4359	1	1000	0	8.117	7.935	31.821	33.542	20.272	28.154	0.718862	0.354229	2.11112e-06	3.38928e-06	0.4
Ar	40	18	800	75.4359	2	1000	0	16.893	16.49	66.957	70.48	42.487	59.623	0.49976	0.746692	3.07364e-06	7.14639e-06	0.4
Ar	40	18	800	75.4359	4	1000	0	33.641	32.893	134.549	141.589	84.525	122.126	0.244595	1.51202	3.0666e-06	1.44813e-05	0.4
Ar	40	18	1000	71.5312	0.5	1000	0	4.41	4.269	15.071	15.809	9.956	11.578	0.862552	0.158328	1.13246e-06	1.50756e-06	0.4
Ar	40	18	1000	71.5312	1	1000	0	8.538	8.343	31.574	33.156	20.421	26.157	0.726784	0.34162	2.06636e-06	3.26138e-06	0.4
Ar	40	18	1000	71.5312	2	1000	0	17.805	17.395	65.962	69.287	42.599	54.693	0.512657	0.714057	3.05363e-06	6.8171e-06	0.4
Ar	40	18	1000	71.5312	4	1000	0	35.525	34.734	132.733	139.279	85.111	111.956	0.258292	1.44565	3.12261e-06	1.38105e-05	0.4
Ar	40	18	1600	67.0217	0.5	1000	0	4.692	4.554	14.449	15.082	9.659	10.551	0.870142	0.148525	1.07611e-06	1.41195e-06	0.4
Ar	40	18	1600	67.0217	1	1000	0	9.057	8.842	30.091	31.433	19.833	22.511	0.744412	0.312205	1.9732e-06	2.9704e-06	0.4
Ar	40	18	1600	67.0217	2	1000	0	19	18.576	63.106	65.947	41.759	47.225	0.539048	0.654995	2.98472e-06	6.23177e-06	0.4
Ar	40	18	1600	67.0217	4	1000	0	37.933	37.094	125.26	130.959	82.508	94.488	0.292332	1.30431	3.22074e-06	1.24128e-05	0.4
Ti	48	22	10	1799.78	0.5	1000	0	0.173	0.168	8.25	17.123	2.745	434.047	0.903602	2.32117	9.4616e-08	2.40289e-05	0.4
Ti	48	22	10	1799.78	1	1000	0	0.351	0.342	16.526	34.227	5.658	899.327	0.812389	4.80151	1.7568e-07	4.97162e-05	0.4
Ti	48	22	10	1799.78	2	1000	0	0.707	0.686	29.929	61.624	10.394	1685.94	0.680594	8.98531	2.95502e-07	9.30581e-05	0.4
Ti	48	22	10	1799.78	4	1000	0	1.404	1.351	57.977	120.064	19.319	3329.11	0.489136	17.7324	4.29391e-07	0.000183663	0.4
Ti	48	22	50	593.741	0.5	1000	0	0.538	0.52	13.309	18.436	5.493	144.992	0.796199	0.855237	5.93967e-07	8.74456e-06	0.4
Ti	48	22	50	593.741	1	1000	0	1.079	1.037	23.265	31.726	9.816	235.888	0.676056	1.40227	9.27625e-07	1.43243e-05	0.4
Ti	48	22	50	593.741	2	1000	0	2.101	2.032	46.097	62.927	19.133	483.221	0.475767	2.85961	1.21948e-06	2.92272e-05	0.4
Ti	48	22	50	593.741	4	1000	0	4.259	4.129	97.859	134.85	39.668	1049.85	0.220889	6.20109	1.073e-06	6.33938e-05	0.4
Ti	48	22	100	351.411	0.5	1000	0	0.901	0.867	12.996	15.813	5.917	67.839	0.803038	0.445285	9.3186e-07	4.49711e-06	0.4
Ti	48	22	100	351.411	1	1000	0	1.78	1.714	26.225	31.851	11.691	137.234	0.646047	0.899918	1.47586e-06	9.08959e-06	0.4
Ti	48	22	100	351.411	2	1000	0	3.632	3.502	54.139	65.846	23.995	277.659	0.416329	1.82957	1.84996e-06	1.84698e-05	0.4
Ti	48	22	100	351.411	4	1000	0	7.073	6.901	117.13	143.071	50.188	631.494	0.148322	4.11911	1.42615e-06	4.16293e-05	0.4
Ti	48	22	200	216.938	0.5	1000	0	1.449	1.393	13.903	15.771	6.912	40.053	0.810806	0.303312	1.18376e-06	3.01838e-06	0.4
Ti	48	22	200	216.938	1	1000	0	2.934	2.833	28.697	32.579	14.042	80.46	0.656355	0.614942	1.90121e-06	6.1141e-06	0.4
Ti	48	22	200	216.938	2	1000	0	5.786	5.635	62.153	70.644	29.975	185.003	0.394663	1.38716	2.46984e-06	1.38175e-05	0.4
Ti	48	22	200	216.938	4	1000	0	10.995	10.755	120.958	137.246	57.594	350.06	0.163294	2.64721	2.01834e-06	2.6347e-05	0.4
Ti	48	22	400	146.457	0.5	1000	0	2.136	2.061	13.979	15.185	7.611	23.52	0.834947	0.215314	1.23224e-06	2.10685e-06	0.4
Ti	48	22	400	146.457	1	1000	0	4.311	4.18	30.264	33.077	16.242	55.051	0.674689	0.488484	2.10204e-06	4.79215e-06	0.4
Ti	48	22	400	146.457	2	1000	0	8.342	8.153	63.048	68.902	33.397	116.299	0.431836	1.02583	2.91672e-06	1.00687e-05	0.4
Ti	48	22	400	146.457	4	1000	0	17.319	16.92	131.809	143.675	69.555	240.032	0.177165	2.12644	2.44454e-06	2.08638e-05	0.4
Ti	48	22	800	112.688	0.5	1000	0	2.817	2.723	14.453	15.401	8.609	18.045	0.846377	0.188748	1.20396e-06	1.82814e-06	0.4
Ti	48	22	800	112.688	1	1000	0	5.573	5.426	31.251	33.339	18.153	40.544	0.693339	0.416143	2.1605e-06	4.03614e-06	0.4
Ti	48	22	800	112.688	2	1000	0	10.607	10.376	62.071	66.332	35.896	81.084	0.483432	0.830093	2.98236e-06	8.05253e-06	0.4
Ti	48	22	800	112.688	4	1000	0	22.529	22.018	132.71	141.817	76.145	173.617	0.210031	1.77606	2.78803e-06	1.72301e-05	0.4
Ti	48	22	1000	106.855	0.5	1000	0	2.98	2.878	14.664	15.607	8.816	16.977	0.848842	0.184595	1.19038e-06	1.78302e-06	0.4
Ti	48	22	1000	106.855	1	1000	0	5.875	5.725	31.563	33.628	18.738	37.924	0.699851	0.404596	2.12814e-06	3.91324e-06	0.4
Ti	48	22	1000	106.855	2	1000	0	11.168	10.92	60.714	64.541	35.809	73.201	0.502362	0.778643	2.9521e-06	7.53259e-06	0.4
Ti	48	22	1000	106.855	4	1000	0	23.763	23.219	130.926	139.492	76.645	160.692	0.221944	1.69554	2.86448e-06	1.64121e-05	0.4
Ti	48	22	1600	100.119	0.5	1000	0	3.182	3.07	13.888	14.71	8.523	14.477	0.860171	0.166212	1.12733e-06	1.59955e-06	0.4
Ti	48	22	1600	100.119	1	1000	0	6.253	6.099	30.196	31.94	18.343	33.432	0.718283	0.371086	2.04678e-06	3.57929e-06	0.4
Ti	48	22	1600	100.119	2	1000	0	12.637	12.325	61.324	64.826	37.07	66.289	0.512091	0.745181	2.96231e-06	7.18142e-06	0.4
Ti	48	22	1600	100.119	4	1000	0	25.35	24.781	124.188	131.71	74.589	136.93	0.251534	1.52548	3.02025e-06	1.47102e-05	0.4
Fe	56	26	10	2362.98	0.5	1000	0	0.135	0.131	7.435	16.572	2.524	584.349	0.925918	3.08425	6.94041e-08	3.19838e-05	0.4
Fe	56	26	10	2362.98	1	1000	0	0.269	0.264	15.512	35.448	5.213	1298.25	0.847817	6.84368	1.17454e-07	7.0981e-05	0.4
Fe	56	26	10	2362.98	2	1000	0	0.539	0.521	30.659	69.526	10.438	2501.08	0.724035	13.1921	1.95154e-07	0.000136815	0.4
Fe	56	26	10	2362.98	4	1000	0	1.087	1.044	52.606	118.605	18.002	4306.61	0.566805	22.7086	3.15057e-07	0.000235519	0.4
Fe	56	26	50	821.488	0.5	1000	0	0.389	0.378	12.539	18.869	5.14	198.916	0.822443	1.13297	3.78064e-07	1.16342e-05	0.4
Fe	56	26	50	821.488	1	1000	0	0.77	0.744	21.4	31.421	9.379	312.641	0.714827	1.79179	6.59648e-07	1.83853e-05	0.4
Fe	56	26	50	821.488	2	1000	0	1.529	1.468	42.696	63.241	18.151	676.899	0.520567	3.84934	9.18634e-07	3.95356e-05	0.4
Fe	56	26	50	821.488	4	1000	0	3.104	2.993	88.639	131.96	36.594	1399.5	0.283773	7.96616	8.67847e-07	8.18088e-05	0.4
Fe	56	26	100	489.684	0.5	1000	0	0.645	0.622	12.976	16.761	5.779	97.952	0.798624	0.604814	7.74559e-07	6.15062e-06	0.4
Fe	56	26	100	489.684	1	1000	0	1.296	1.243	24.914	32.06	10.899	189.673	0.667802	1.16867	1.13604e-06	1.18876e-05	0.4
Fe	56	26	100	489.684	2	1000	0	2.576	2.488	48.77	62.404	21.575	358.494	0.467607	2.22022	1.42727e-06	2.25705e-05	0.4
Fe	56	26	100	489.684	4	1000	0	5.141	5.017	108.237	140.519	45.498	868.292	0.182819	5.31075	1.17355e-06	5.40671e-05	0.4
Fe	56	26	200	302.879	0.5	1000	0	1.054	1.011	13.307	15.654	6.313	55.142	0.805778	0.379531	1.02282e-06	3.8135e-06	0.4
Fe	56	26	200	302.879	1	1000	0	2.066	1.997	26.942	31.665	12.631	110.075	0.652982	0.760239	1.64773e-06	7.63605e-06	0.4
Fe	56	26	200	302.879	2	1000	0	4.168	4.04	57.263	67.495	26.275	239.795	0.411016	1.64682	2.074e-06	1.6551e-05	0.4
Fe	56	26	200	302.879	4	1000	0	8.094	7.914	118.832	140.419	53.767	494.433	0.146168	3.40344	1.62144e-06	3.41971e-05	0.4
Fe	56	26	400	204.545	0.5	1000	0	1.535	1.475	14.019	15.651	7.197	34.583	0.816586	0.274662	1.21265e-06	2.72097e-06	0.4
Fe	56	26	400	204.545	1	1000	0	3.115	3.004	28.802	32.189	14.727	70.541	0.666354	0.561906	1.95375e-06	5.56506e-06	0.4
Fe	56	26	400	204.545	2	1000	0	6.138	5.987	62.436	70.051	30.657	165.72	0.406601	1.28509	2.58869e-06	1.27594e-05	0.4
Fe	56	26	400	204.545	4	1000	0	12.444	12.137	127.989	143.469	62.954	332.918	0.156689	2.59887	2.08255e-06	2.57875e-05	0.4
Fe	56	26	800	157.389	0.5	1000	0	1.987	1.919	14.111	15.356	7.796	24.673	0.83505	0.222268	1.20174e-06	2.17777e-06	0.4
Fe	56	26	800	157.389	1	1000	0	4.014	3.883	29.522	32.049	16.165	52.539	0.687578	0.469217	2.03928e-06	4.60065e-06	0.4
Fe	56	26	800	157.389	2	1000	0	7.821	7.642	62.311	67.872	33.553	112.86	0.442158	1.00182	2.8798e-06	9.82782e-06	0.4
Fe	56	26	800	157.389	4	1000	0	16.126	15.744	128.512	139.992	69.058	232.604	0.188184	2.06543	2.4864e-06	2.02612e-05	0.4
Fe	56	26	1000	149.243	0.5	1000	0	2.093	2.025	13.856	14.98	7.808	22.322	0.840351	0.207917	1.19349e-06	2.03162e-06	0.4
Fe	56	26	1000	149.243	1	1000	0	4.235	4.105	29.617	32.149	16.488	48.835	0.689726	0.450954	2.06244e-06	4.40949e-06	0.4
Fe	56	26	1000	149.243	2	1000	0	8.203	8.017	61.456	66.498	33.929	101.02	0.459594	0.932809	2.90133e-06	9.12117e-06	0.4
Fe	56	26	1000	149.243	4	1000	0	17.035	16.636	127.249	137.824	69.506	211.515	0.198033	1.94426	2.60562e-06	1.90183e-05	0.4
Fe	56	26	1600	139.835	0.5	1000	0	2.232	2.155	12.803	13.768	7.295	18.286	0.855522	0.179722	1.12328e-06	1.74876e-06	0.4
Fe	56	26	1600	139.835	1	1000	0	4.5	4.361	28.191	30.292	16	41.082	0.712308	0.399752	1.99916e-06	3.89273e-06	0.4
Fe	56	26	1600	139.835	2	1000	0	8.723	8.528	58.182	62.426	32.654	84.613	0.490311	0.823562	2.93966e-06	8.01956e-06	0.4
Fe	56	26	1600	139.835	4	1000	0	18.217	17.795	122.297	131.409	68.303	181.764	0.224852	1.75224	2.77986e-06	1.70754e-05	0.4
