Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut	SiDom
Si	28	14	800	45.6341	4	1000	0	55.651	54.449	135.807	140.908	47.473	293.755	0.12164	2.38305	2.25351e-06	2.35621e-05	2.25
Si	28	14	1000	43.272	0.5	1000	0	7.19	7.016	16.126	16.706	8.848	17.858	0.831769	0.195989	1.38762e-06	1.89187e-06	2.25
Si	28	14	1000	43.272	1	1000	0	14.664	14.31	33.043	34.254	17.02	39.719	0.676386	0.417682	2.39191e-06	4.04395e-06	2.25
Si	28	14	1000	43.272	2	1000	0	29.239	28.589	66.898	69.305	30.013	100.911	0.415907	0.949882	3.28774e-06	9.27383e-06	2.25
Si	28	14	1000	43.272	4	1000	0	58.676	57.42	134.321	139.226	47.947	280.393	0.127592	2.30434	2.3207e-06	2.27572e-05	2.25
Si	28	14	1600	40.544	0.5	1000	0	7.619	7.435	15.342	15.821	8.755	15.001	0.846562	0.175861	1.2816e-06	1.69011e-06	2.25
Si	28	14	1600	40.544	1	1000	0	15.623	15.246	31.524	32.63	16.655	35.135	0.695202	0.384105	2.30497e-06	3.70872e-06	2.25
Si	28	14	1600	40.544	2	1000	0	31.291	30.584	63.843	66.021	29.724	88.92	0.44461	0.868104	3.27229e-06	8.45133e-06	2.25
Si	28	14	1600	40.544	4	1000	0	62.709	61.386	127.129	131.462	47.106	244.897	0.152077	2.07456	2.56745e-06	2.04329e-05	2.25
Ar	40	18	10	1280.96	0.5	1000	0	0.248	0.242	8.991	17.291	1.423	631.46	0.867809	3.32903	1.36985e-07	3.45275e-05	2.25
Ar	40	18	10	1280.96	1	1000	0	0.498	0.481	17.543	32.996	2.92	1155.2	0.752611	6.09873	2.64886e-07	6.3242e-05	2.25
Ar	40	18	10	1280.96	2	1000	0	0.991	0.956	31.196	58.321	5.033	2278.59	0.612016	11.9871	3.9127e-07	0.000124361	2.25
Ar	40	18	10	1280.96	4	1000	0	1.956	1.89	64.312	120.533	9.624	4806.11	0.38269	24.4055	4.69481e-07	0.000262168	2.25
Ar	40	18	50	400.225	0.5	1000	0	0.793	0.767	12.791	16.191	3.707	161.045	0.768238	0.923009	7.76259e-07	9.47078e-06	2.25
Ar	40	18	50	400.225	1	1000	0	1.571	1.507	24.675	31.398	7.082	302.679	0.596734	1.74084	1.1715e-06	1.78546e-05	2.25
Ar	40	18	50	400.225	2	1000	0	3.182	3.07	51.246	64.894	13.502	661.435	0.36795	3.78085	1.26977e-06	3.88073e-05	2.25
Ar	40	18	50	400.225	4	1000	0	6.256	6.101	112.002	142.152	25.125	1575.95	0.111982	8.93005	7.8537e-07	9.17593e-05	2.25
Ar	40	18	100	235.564	0.5	1000	0	1.34	1.29	13.98	16.154	4.682	86.943	0.754843	0.544856	1.17175e-06	5.53141e-06	2.25
Ar	40	18	100	235.564	1	1000	0	2.693	2.606	27.668	31.882	8.89	179.045	0.578253	1.11335	1.70763e-06	1.13129e-05	2.25
Ar	40	18	100	235.564	2	1000	0	5.333	5.192	60.287	69.753	17.473	425.656	0.298111	2.60889	1.90126e-06	2.65539e-05	2.25
Ar	40	18	100	235.564	4	1000	0	10.186	9.962	120.656	139.774	30.136	915.044	0.0842298	5.54451	1.01866e-06	5.65091e-05	2.25
Ar	40	18	200	145.249	0.5	1000	0	2.152	2.078	14.24	15.593	5.51	51.67	0.777639	0.361441	1.41176e-06	3.62558e-06	2.25
Ar	40	18	200	145.249	1	1000	0	4.34	4.2	30.625	33.626	11.104	118.518	0.577916	0.815613	2.19609e-06	8.19535e-06	2.25
Ar	40	18	200	145.249	2	1000	0	8.417	8.227	63.707	69.988	20.751	263.881	0.298138	1.78532	2.55362e-06	1.79715e-05	2.25
Ar	40	18	200	145.249	4	1000	0	17.451	17.042	132.76	145.929	36.569	635.465	0.0718509	4.15731	1.2691e-06	4.20016e-05	2.25
Ar	40	18	400	98.0434	0.5	1000	0	3.245	3.129	15.332	16.339	6.628	36.427	0.791444	0.288387	1.49591e-06	2.85778e-06	2.25
Ar	40	18	400	98.0434	1	1000	0	6.391	6.23	32.89	35.065	13.097	84.516	0.594224	0.65124	2.48501e-06	6.46994e-06	2.25
Ar	40	18	400	98.0434	2	1000	0	12.902	12.588	67.228	71.757	24.072	192.49	0.322792	1.43233	2.89062e-06	1.42781e-05	2.25
Ar	40	18	400	98.0434	4	1000	0	25.795	25.218	134.967	144.053	40.05	472.093	0.0805663	3.31233	1.57797e-06	3.32153e-05	2.25
Ar	40	18	800	75.4359	0.5	1000	0	4.184	4.055	15.437	16.258	7.322	27.966	0.808495	0.244727	1.46972e-06	2.40365e-06	2.25
Ar	40	18	800	75.4359	1	1000	0	8.117	7.935	31.821	33.542	14.099	61.16	0.634219	0.52256	2.48349e-06	5.14299e-06	2.25
Ar	40	18	800	75.4359	2	1000	0	16.893	16.49	66.957	70.48	26.427	146.977	0.361219	1.1922	3.10879e-06	1.17878e-05	2.25
Ar	40	18	800	75.4359	4	1000	0	33.641	32.893	134.549	141.589	43.457	372.046	0.0986277	2.78661	1.89867e-06	2.77604e-05	2.25
Ar	40	18	1000	71.5312	0.5	1000	0	4.41	4.269	15.071	15.809	7.395	24.501	0.821366	0.224236	1.39432e-06	2.1942e-06	2.25
Ar	40	18	1000	71.5312	1	1000	0	8.538	8.343	31.574	33.156	14.288	56.637	0.647268	0.497068	2.43903e-06	4.88088e-06	2.25
Ar	40	18	1000	71.5312	2	1000	0	17.805	17.395	65.962	69.287	26.562	135.53	0.375603	1.12633	3.15774e-06	1.11122e-05	2.25
Ar	40	18	1000	71.5312	4	1000	0	35.525	34.734	132.733	139.279	43.537	353.241	0.106413	2.6762	2.00144e-06	2.66308e-05	2.25
Ar	40	18	1600	67.0217	0.5	1000	0	4.692	4.554	14.449	15.082	7.274	21.439	0.833263	0.204054	1.32581e-06	1.99047e-06	2.25
Ar	40	18	1600	67.0217	1	1000	0	9.057	8.842	30.091	31.433	14.043	48.25	0.670298	0.443474	2.36432e-06	4.33799e-06	2.25
Ar	40	18	1600	67.0217	2	1000	0	19	18.576	63.106	65.947	26.257	119.76	0.403929	1.02492	3.18529e-06	1.00858e-05	2.25
Ar	40	18	1600	67.0217	4	1000	0	37.933	37.094	125.26	130.959	42.783	302.632	0.133562	2.36585	2.2812e-06	2.34721e-05	2.25
Ti	48	22	10	1799.78	0.5	1000	0	0.173	0.168	8.25	17.123	1.268	816.088	0.899449	4.26958	7.92536e-08	4.43279e-05	2.25
Ti	48	22	10	1799.78	1	1000	0	0.351	0.342	16.526	34.227	2.547	1707.13	0.80396	8.92131	1.53161e-07	9.26373e-05	2.25
Ti	48	22	10	1799.78	2	1000	0	0.707	0.686	29.929	61.624	4.706	3242.85	0.667703	16.9256	2.81637e-07	0.000175782	2.25
Ti	48	22	10	1799.78	4	1000	0	1.404	1.351	57.977	120.064	8.693	6402.31	0.470611	33.4058	3.9929e-07	0.000346952	2.25
Ti	48	22	50	593.741	0.5	1000	0	0.538	0.52	13.309	18.436	3.635	275.843	0.77687	1.52258	4.83834e-07	1.56971e-05	2.25
Ti	48	22	50	593.741	1	1000	0	1.079	1.037	23.265	31.726	6.563	464.574	0.646022	2.56857	7.88127e-07	2.64752e-05	2.25
Ti	48	22	50	593.741	2	1000	0	2.101	2.032	46.097	62.927	12.336	958.061	0.437197	5.28129	9.70421e-07	5.44569e-05	2.25
Ti	48	22	50	593.741	4	1000	0	4.259	4.129	97.859	134.85	22.678	2130.6	0.185142	11.7129	8.01657e-07	0.000120817	2.25
Ti	48	22	100	351.411	0.5	1000	0	0.901	0.867	12.996	15.813	4.244	127.722	0.767641	0.750688	8.64582e-07	7.67888e-06	2.25
Ti	48	22	100	351.411	1	1000	0	1.78	1.714	26.225	31.851	8.052	258.16	0.592178	1.51664	1.31272e-06	1.55148e-05	2.25
Ti	48	22	100	351.411	2	1000	0	3.632	3.502	54.139	65.846	15.501	554.749	0.348236	3.24273	1.44878e-06	3.31924e-05	2.25
Ti	48	22	100	351.411	4	1000	0	7.073	6.901	117.13	143.071	28.111	1345.33	0.0986938	7.75965	8.83793e-07	7.95575e-05	2.25
Ti	48	22	200	216.938	0.5	1000	0	1.449	1.393	13.903	15.771	4.98	74.634	0.763694	0.479675	1.23057e-06	4.85578e-06	2.25
Ti	48	22	200	216.938	1	1000	0	2.934	2.833	28.697	32.579	9.641	158.958	0.578695	1.01528	1.8324e-06	1.0285e-05	2.25
Ti	48	22	200	216.938	2	1000	0	5.786	5.635	62.153	70.644	18.857	375.772	0.297485	2.36008	2.00169e-06	2.39537e-05	2.25
Ti	48	22	200	216.938	4	1000	0	10.995	10.755	120.958	137.246	31.668	797.186	0.0866251	4.92755	1.14601e-06	5.01043e-05	2.25
Ti	48	22	400	146.457	0.5	1000	0	2.136	2.061	13.979	15.185	5.531	46.845	0.784969	0.334271	1.40631e-06	3.34618e-06	2.25
Ti	48	22	400	146.457	1	1000	0	4.311	4.18	30.264	33.077	11.197	112.51	0.587269	0.781525	2.19509e-06	7.84513e-06	2.25
Ti	48	22	400	146.457	2	1000	0	8.342	8.153	63.048	68.902	20.868	253.715	0.308669	1.72665	2.57933e-06	1.737e-05	2.25
Ti	48	22	400	146.457	4	1000	0	17.319	16.92	131.809	143.675	36.849	603.303	0.0774896	3.97912	1.3349e-06	4.01655e-05	2.25
Ti	48	22	800	112.688	0.5	1000	0	2.817	2.723	14.453	15.401	6.333	34.815	0.800337	0.274275	1.43614e-06	2.71918e-06	2.25
Ti	48	22	800	112.688	1	1000	0	5.573	5.426	31.251	33.339	12.54	84.054	0.604709	0.638044	2.40399e-06	6.34796e-06	2.25
Ti	48	22	800	112.688	2	1000	0	10.607	10.376	62.071	66.332	22.384	185.341	0.351771	1.3618	2.86257e-06	1.3592e-05	2.25
Ti	48	22	800	112.688	4	1000	0	22.529	22.018	132.71	141.817	39.705	475.652	0.0870164	3.31644	1.60273e-06	3.32781e-05	2.25
Ti	48	22	1000	106.855	0.5	1000	0	2.98	2.878	14.664	15.607	6.423	33.754	0.802338	0.270157	1.43241e-06	2.67444e-06	2.25
Ti	48	22	1000	106.855	1	1000	0	5.875	5.725	31.563	33.628	12.895	80.024	0.611165	0.619306	2.39925e-06	6.15015e-06	2.25
Ti	48	22	1000	106.855	2	1000	0	11.168	10.92	60.714	64.541	22.671	167.302	0.371238	1.25856	2.90494e-06	1.25325e-05	2.25
Ti	48	22	1000	106.855	4	1000	0	23.763	23.219	130.926	139.492	40.053	444.68	0.0923242	3.14388	1.69238e-06	3.15013e-05	2.25
Ti	48	22	1600	100.119	0.5	1000	0	3.182	3.07	13.888	14.71	6.272	28.874	0.817403	0.239636	1.36949e-06	2.36451e-06	2.25
Ti	48	22	1600	100.119	1	1000	0	6.253	6.099	30.196	31.94	12.685	70.789	0.634571	0.561607	2.35758e-06	5.56418e-06	2.25
Ti	48	22	1600	100.119	2	1000	0	12.637	12.325	61.324	64.826	23.373	155.116	0.380013	1.1982	2.97729e-06	1.19011e-05	2.25
Ti	48	22	1600	100.119	4	1000	0	25.35	24.781	124.188	131.71	39.18	386.135	0.111193	2.79643	1.92972e-06	2.79513e-05	2.25
Fe	56	26	10	2362.98	0.5	1000	0	0.135	0.131	7.435	16.572	1.132	1031.55	0.922339	5.36495	6.98091e-08	5.57447e-05	2.25
Fe	56	26	10	2362.98	1	1000	0	0.269	0.264	15.512	35.448	2.267	2431.17	0.842123	11.5943	1.16077e-07	0.000131177	2.25
Fe	56	26	10	2362.98	2	1000	0	0.539	0.521	30.659	69.526	4.5	4853.59	0.713572	23.0578	2.01576e-07	0.000261811	2.25
Fe	56	26	10	2362.98	4	1000	0	1.087	1.044	52.606	118.605	7.737	8412.29	0.552317	42.5427	3.04752e-07	0.000453667	2.25
Fe	56	26	50	821.488	0.5	1000	0	0.389	0.378	12.539	18.869	3.331	369.538	0.809256	2.00314	3.28434e-07	2.06998e-05	2.25
Fe	56	26	50	821.488	1	1000	0	0.77	0.744	21.4	31.421	6.177	605.322	0.694177	3.28447	5.65625e-07	3.39363e-05	2.25
Fe	56	26	50	821.488	2	1000	0	1.529	1.468	42.696	63.241	11.697	1287.51	0.491856	6.96346	7.5935e-07	7.19794e-05	2.25
Fe	56	26	50	821.488	4	1000	0	3.104	2.993	88.639	131.96	21.046	2806.37	0.255798	15.1412	6.78583e-07	0.00015656	2.25
Fe	56	26	100	489.684	0.5	1000	0	0.645	0.622	12.976	16.761	4.003	185.107	0.770894	1.04931	6.54092e-07	1.07814e-05	2.25
Fe	56	26	100	489.684	1	1000	0	1.296	1.243	24.914	32.06	7.531	362.38	0.627726	2.04948	9.93293e-07	2.10641e-05	2.25
Fe	56	26	100	489.684	2	1000	0	2.576	2.488	48.77	62.404	14.136	718.418	0.417054	4.05583	1.15375e-06	4.16944e-05	2.25
Fe	56	26	100	489.684	4	1000	0	5.141	5.017	108.237	140.519	26.108	1791.65	0.14367	10.0199	8.0853e-07	0.000103128	2.25
Fe	56	26	200	302.879	0.5	1000	0	1.054	1.011	13.307	15.654	4.567	106.496	0.767106	0.641437	9.73261e-07	6.5421e-06	2.25
Fe	56	26	200	302.879	1	1000	0	2.066	1.997	26.942	31.665	8.831	214.664	0.591247	1.29364	1.49896e-06	1.31932e-05	2.25
Fe	56	26	200	302.879	2	1000	0	4.168	4.04	57.263	67.495	16.799	491.954	0.333622	2.93283	1.65891e-06	2.9949e-05	2.25
Fe	56	26	200	302.879	4	1000	0	8.094	7.914	118.832	140.419	30.176	1079.88	0.086299	6.38921	9.29016e-07	6.53037e-05	2.25
Fe	56	26	400	204.545	0.5	1000	0	1.535	1.475	14.019	15.651	5.265	66.644	0.766789	0.438173	1.28932e-06	4.42447e-06	2.25
Fe	56	26	400	204.545	1	1000	0	3.115	3.004	28.802	32.189	10.239	141.973	0.585431	0.926209	1.93437e-06	9.36047e-06	2.25
Fe	56	26	400	204.545	2	1000	0	6.138	5.987	62.436	70.051	19.303	345.217	0.30196	2.20053	2.15442e-06	2.22967e-05	2.25
Fe	56	26	400	204.545	4	1000	0	12.444	12.137	127.989	143.469	34.241	772.406	0.0766554	4.84026	1.14506e-06	4.91389e-05	2.25
Fe	56	26	800	157.389	0.5	1000	0	1.987	1.919	14.111	15.356	5.71	48.458	0.787223	0.343571	1.36182e-06	3.44154e-06	2.25
Fe	56	26	800	157.389	1	1000	0	4.014	3.883	29.522	32.049	11.213	106.479	0.601332	0.744311	2.16657e-06	7.46666e-06	2.25
Fe	56	26	800	157.389	2	1000	0	7.821	7.642	62.311	67.872	21.288	241.818	0.31954	1.65951	2.57076e-06	1.66798e-05	2.25
Fe	56	26	800	157.389	4	1000	0	16.126	15.744	128.512	139.992	37.029	584.66	0.0864223	3.86092	1.3967e-06	3.89671e-05	2.25
Fe	56	26	1000	149.243	0.5	1000	0	2.093	2.025	13.856	14.98	5.778	43.372	0.794187	0.315272	1.36953e-06	3.15008e-06	2.25
Fe	56	26	1000	149.243	1	1000	0	4.235	4.105	29.617	32.149	11.415	100.136	0.602339	0.712589	2.19792e-06	7.13528e-06	2.25
Fe	56	26	1000	149.243	2	1000	0	8.203	8.017	61.456	66.498	21.346	227.414	0.333992	1.57742	2.62748e-06	1.58369e-05	2.25
Fe	56	26	1000	149.243	4	1000	0	17.035	16.636	127.249	137.824	37.046	537.931	0.0889676	3.60898	1.49454e-06	3.63618e-05	2.25
Fe	56	26	1600	139.835	0.5	1000	0	2.232	2.155	12.803	13.768	5.35	36.776	0.809004	0.274021	1.32765e-06	2.7312e-06	2.25
Fe	56	26	1600	139.835	1	1000	0	4.5	4.361	28.191	30.292	11.064	84.808	0.628324	0.622755	2.21458e-06	6.21603e-06	2.25
Fe	56	26	1600	139.835	2	1000	0	8.723	8.528	58.182	62.426	20.566	191.002	0.360392	1.36615	2.8084e-06	1.36723e-05	2.25
Fe	56	26	1600	139.835	4	1000	0	18.217	17.795	122.297	131.409	36.691	473.671	0.103672	3.24097	1.69258e-06	3.25854e-05	2.25
