Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut	SiDom
Si	28	14	800	45.6341	4	1000	0	158.244	124.158	138.006	143.317	83.284	122.396	0.231552	1.52425	3.10917e-06	1.45932e-05	0.8
Si	28	14	1000	43.272	0.5	1000	0	20.773	16.189	16.204	16.793	10.758	11.046	0.854718	0.161795	1.23325e-06	1.53483e-06	0.8
Si	28	14	1000	43.272	1	1000	0	41.604	32.44	33.264	34.457	21.701	23.624	0.721764	0.336872	2.16083e-06	3.20023e-06	0.8
Si	28	14	1000	43.272	2	1000	0	83.379	65.154	67.584	70.047	43.125	51.28	0.508195	0.701423	3.15573e-06	6.67866e-06	0.8
Si	28	14	1000	43.272	4	1000	0	166.736	130.892	134.666	139.587	83.003	111.096	0.249302	1.4432	3.1783e-06	1.37822e-05	0.8
Si	28	14	1600	40.544	0.5	1000	0	22.202	17.289	15.579	16.131	10.524	10.07	0.862174	0.15266	1.17455e-06	1.44561e-06	0.8
Si	28	14	1600	40.544	1	1000	0	44.321	34.581	31.628	32.728	21.285	20.186	0.740504	0.30848	2.04819e-06	2.91996e-06	0.8
Si	28	14	1600	40.544	2	1000	0	89.109	69.622	63.855	66.006	41.856	43.981	0.538256	0.638821	3.06423e-06	6.06273e-06	0.8
Si	28	14	1600	40.544	4	1000	0	177.954	139.63	127.484	131.758	80.859	95.47	0.280036	1.31434	3.28093e-06	1.251e-05	0.8
Ar	40	18	10	1280.96	0.5	1000	0	0.702	0.499	7.888	14.921	2.05	415.986	0.841844	2.21523	2.96982e-07	2.29449e-05	0.8
Ar	40	18	10	1280.96	1	1000	0	1.395	0.96	13.873	25.652	3.588	671.787	0.738787	3.58721	4.45906e-07	3.71422e-05	0.8
Ar	40	18	10	1280.96	2	1000	0	2.808	1.975	29.878	55.45	7.585	1369.04	0.546913	7.33031	6.0112e-07	7.58713e-05	0.8
Ar	40	18	10	1280.96	4	1000	0	5.552	4.14	70.364	133.593	17.006	3577.84	0.252033	19.0859	5.82521e-07	0.000197643	0.8
Ar	40	18	50	400.225	0.5	1000	0	2.218	1.522	11.1	13.868	4.323	83.57	0.787389	0.513298	9.48378e-07	5.22316e-06	0.8
Ar	40	18	50	400.225	1	1000	0	4.459	3.261	25.56	32.432	9.22	229.959	0.569285	1.37646	1.57289e-06	1.40492e-05	0.8
Ar	40	18	50	400.225	2	1000	0	8.638	6.696	54.618	69.619	19.149	489.179	0.29411	2.93202	1.7759e-06	2.99215e-05	0.8
Ar	40	18	50	400.225	4	1000	0	18.041	13.99	114.698	145.655	39.517	1030.45	0.0808957	6.17001	9.67974e-07	6.2973e-05	0.8
Ar	40	18	100	235.564	0.5	1000	0	3.833	2.746	14.413	16.698	5.882	66.252	0.756844	0.442749	1.40497e-06	4.46274e-06	0.8
Ar	40	18	100	235.564	1	1000	0	7.439	5.712	30.592	35.497	12.366	136.648	0.547811	0.919826	2.25968e-06	9.26427e-06	0.8
Ar	40	18	100	235.564	2	1000	0	15.29	11.831	62.849	72.766	24.664	288.49	0.28534	1.92827	2.42409e-06	1.94359e-05	0.8
Ar	40	18	100	235.564	4	1000	0	30.518	23.773	124.631	144.218	48.316	578.657	0.0852229	3.85684	1.40717e-06	3.88867e-05	0.8
Ar	40	18	200	145.249	0.5	1000	0	6.121	4.631	16.081	17.667	7.375	41.238	0.770746	0.321263	1.62335e-06	3.18837e-06	0.8
Ar	40	18	200	145.249	1	1000	0	12.423	9.588	32.244	35.372	14.877	80.478	0.594024	0.632574	2.52639e-06	6.27272e-06	0.8
Ar	40	18	200	145.249	2	1000	0	24.751	19.316	65.463	71.787	29.719	168.196	0.341761	1.30862	3.01153e-06	1.2989e-05	0.8
Ar	40	18	200	145.249	4	1000	0	49.492	38.569	132.405	145.246	58.601	351.601	0.112091	2.70531	2.00227e-06	2.68805e-05	0.8
Ar	40	18	400	98.0434	0.5	1000	0	8.8	6.855	15.713	16.743	8.179	25.125	0.811357	0.233284	1.48592e-06	2.28007e-06	0.8
Ar	40	18	400	98.0434	1	1000	0	18.251	14.179	32.828	35.055	17.115	52.649	0.643736	0.488655	2.49301e-06	4.77618e-06	0.8
Ar	40	18	400	98.0434	2	1000	0	36.691	28.583	67.098	71.56	34.259	113.065	0.400706	1.02603	3.2082e-06	1.00469e-05	0.8
Ar	40	18	400	98.0434	4	1000	0	73.515	57.486	135.38	144.635	66.896	240.048	0.151361	2.13255	2.48919e-06	2.09188e-05	0.8
Ar	40	18	800	75.4359	0.5	1000	0	11.214	8.787	16.094	16.986	9.106	19.598	0.824921	0.206622	1.42898e-06	2.00012e-06	0.8
Ar	40	18	800	75.4359	1	1000	0	23.851	18.586	32.853	34.576	18.789	38.902	0.678848	0.415537	2.36649e-06	4.01872e-06	0.8
Ar	40	18	800	75.4359	2	1000	0	47.62	37.115	66.563	69.945	37.249	81.139	0.451995	0.853064	3.23151e-06	8.2594e-06	0.8
Ar	40	18	800	75.4359	4	1000	0	95.66	74.879	134.877	141.822	72.958	176.203	0.190076	1.78928	2.84142e-06	1.73677e-05	0.8
Ar	40	18	1000	71.5312	0.5	1000	0	12.568	9.728	16.004	16.79	9.304	17.872	0.831367	0.196588	1.38924e-06	1.89735e-06	0.8
Ar	40	18	1000	71.5312	1	1000	0	25.093	19.569	32.602	34.196	18.82	37.266	0.684401	0.404807	2.345e-06	3.91034e-06	0.8
Ar	40	18	1000	71.5312	2	1000	0	50.327	39.209	65.828	69	37.385	76.046	0.462413	0.821155	3.23392e-06	7.93545e-06	0.8
Ar	40	18	1000	71.5312	4	1000	0	100.886	78.987	132.894	139.428	73.067	163.214	0.203307	1.708	2.91953e-06	1.65425e-05	0.8
Ar	40	18	1600	67.0217	0.5	1000	0	13.418	10.388	15.137	15.803	9.116	14.859	0.846624	0.175024	1.28587e-06	1.68155e-06	0.8
Ar	40	18	1600	67.0217	1	1000	0	26.787	20.885	31.162	32.636	18.603	31.342	0.708009	0.364798	2.22265e-06	3.50752e-06	0.8
Ar	40	18	1600	67.0217	2	1000	0	53.714	41.912	62.307	65.037	36.616	63.84	0.499539	0.734016	3.15063e-06	7.06321e-06	0.8
Ar	40	18	1600	67.0217	4	1000	0	107.58	84.224	126.123	131.714	71.337	139.593	0.234031	1.53909	3.09155e-06	1.4852e-05	0.8
Ti	48	22	10	1799.78	0.5	1000	0	0.504	0.369	7.793	16.014	1.934	650.917	0.867487	3.42025	2.03761e-07	3.54892e-05	0.8
Ti	48	22	10	1799.78	1	1000	0	1.001	0.679	12.484	25.469	3.249	965.906	0.788584	5.08607	2.99759e-07	5.27593e-05	0.8
Ti	48	22	10	1799.78	2	1000	0	1.971	1.355	26.258	53.859	6.492	1893.03	0.621839	9.99267	4.56783e-07	0.000103623	0.8
Ti	48	22	10	1799.78	4	1000	0	3.983	2.845	58.436	123.78	14.273	4720.55	0.369885	24.8522	4.99215e-07	0.000257805	0.8
Ti	48	22	50	593.741	0.5	1000	0	1.505	1.027	10.713	14.491	4.053	141.241	0.78824	0.811333	7.11085e-07	8.32257e-06	0.8
Ti	48	22	50	593.741	1	1000	0	3.037	2.135	22.912	31.39	8.407	309.609	0.618589	1.77614	1.06768e-06	1.82224e-05	0.8
Ti	48	22	50	593.741	2	1000	0	5.996	4.534	51.967	71.867	17.701	764.435	0.324179	4.34994	1.30415e-06	4.46736e-05	0.8
Ti	48	22	50	593.741	4	1000	0	12.105	9.379	104.946	144.615	35.792	1490.7	0.102375	8.51077	8.79949e-07	8.7369e-05	0.8
Ti	48	22	100	351.411	0.5	1000	0	2.54	1.757	11.703	14.043	4.867	69.345	0.784168	0.44185	1.1329e-06	4.47722e-06	0.8
Ti	48	22	100	351.411	1	1000	0	5.066	3.766	27.995	34.142	10.675	193.732	0.562417	1.20244	1.75814e-06	1.22208e-05	0.8
Ti	48	22	100	351.411	2	1000	0	9.72	7.586	57.017	69.511	21.401	392.749	0.301152	2.43955	2.02047e-06	2.47917e-05	0.8
Ti	48	22	100	351.411	4	1000	0	20.56	15.999	119.675	146.125	44.013	858.621	0.0810588	5.29663	1.07595e-06	5.38697e-05	0.8
Ti	48	22	200	216.938	0.5	1000	0	4.124	2.991	14.304	16.182	6.161	54.344	0.77004	0.378777	1.44089e-06	3.80091e-06	0.8
Ti	48	22	200	216.938	1	1000	0	8.013	6.196	31.102	35.32	13.072	118.646	0.561985	0.826904	2.33829e-06	8.29777e-06	0.8
Ti	48	22	200	216.938	2	1000	0	16.627	12.887	63.569	72.1	26.497	244.001	0.303243	1.69719	2.59222e-06	1.70344e-05	0.8
Ti	48	22	200	216.938	4	1000	0	33.084	25.75	126.904	143.744	51.882	500.414	0.0928391	3.45482	1.57464e-06	3.47026e-05	0.8
Ti	48	22	400	146.457	0.5	1000	0	6.079	4.597	16.083	17.51	7.565	39.385	0.776065	0.310826	1.6026e-06	3.08105e-06	0.8
Ti	48	22	400	146.457	1	1000	0	12.295	9.5	32.259	35.184	15.2	76.883	0.603788	0.613059	2.49023e-06	6.07109e-06	0.8
Ti	48	22	400	146.457	2	1000	0	24.503	19.112	64.766	70.757	30.052	159.284	0.356555	1.2567	3.00238e-06	1.24573e-05	0.8
Ti	48	22	400	146.457	4	1000	0	49.118	38.297	131.828	143.972	59.099	343.566	0.117429	2.65633	2.05081e-06	2.63816e-05	0.8
Ti	48	22	800	112.688	0.5	1000	0	7.741	5.951	15.909	16.955	8.222	27.943	0.803917	0.248987	1.50881e-06	2.44177e-06	0.8
Ti	48	22	800	112.688	1	1000	0	15.907	12.335	32.034	34.217	16.642	54.473	0.646125	0.492695	2.44765e-06	4.82579e-06	0.8
Ti	48	22	800	112.688	2	1000	0	31.949	24.888	65.42	69.893	33.155	115.966	0.402013	1.03035	3.1771e-06	1.01069e-05	0.8
Ti	48	22	800	112.688	4	1000	0	63.784	49.862	131.949	141.093	64.898	245.839	0.152977	2.13984	2.47787e-06	2.10266e-05	0.8
Ti	48	22	1000	106.855	0.5	1000	0	8.119	6.266	15.575	16.552	8.209	24.524	0.814505	0.229019	1.46323e-06	2.23736e-06	0.8
Ti	48	22	1000	106.855	1	1000	0	16.896	13.103	32.299	34.364	16.88	53.98	0.647512	0.491104	2.44054e-06	4.8079e-06	0.8
Ti	48	22	1000	106.855	2	1000	0	33.635	26.233	64.228	68.33	33.315	106.849	0.420276	0.974042	3.17951e-06	9.53429e-06	0.8
Ti	48	22	1000	106.855	4	1000	0	67.295	52.595	130.399	138.709	65.368	225.309	0.165193	2.02017	2.60644e-06	1.98012e-05	0.8
Ti	48	22	1600	100.119	0.5	1000	0	8.634	6.692	14.579	15.371	8.045	19.65	0.835209	0.196745	1.33662e-06	1.91172e-06	0.8
Ti	48	22	1600	100.119	1	1000	0	18.023	13.978	30.07	31.911	16.168	44.296	0.677913	0.426311	2.33652e-06	4.15489e-06	0.8
Ti	48	22	1600	100.119	2	1000	0	35.916	28.002	62.041	65.577	32.82	91.849	0.44964	0.880253	3.18337e-06	8.5819e-06	0.8
Ti	48	22	1600	100.119	4	1000	0	71.971	56.24	124.546	131.845	64.001	195.387	0.194329	1.82446	2.79427e-06	1.78239e-05	0.8
Fe	56	26	10	2362.98	0.5	1000	0	0.381	0.285	7.2	16.253	1.752	929.801	0.897528	4.84405	1.60569e-07	5.03207e-05	0.8
Fe	56	26	10	2362.98	1	1000	0	0.76	0.535	12.985	28.761	3.306	1391.95	0.802744	7.27958	2.76856e-07	7.55824e-05	0.8
Fe	56	26	10	2362.98	2	1000	0	1.509	1.03	23.742	52.4	6.011	2475.2	0.681939	12.9526	3.87031e-07	0.000134473	0.8
Fe	56	26	10	2362.98	4	1000	0	3.056	2.153	51.029	114.681	12.839	5320.8	0.463611	27.8563	4.92288e-07	0.000289185	0.8
Fe	56	26	50	821.488	0.5	1000	0	1.105	0.748	9.48	13.918	3.67	195.037	0.816141	1.08209	5.44816e-07	1.11486e-05	0.8
Fe	56	26	50	821.488	1	1000	0	2.156	1.495	19.753	29.022	7.391	382.168	0.669848	2.13132	7.92405e-07	2.1944e-05	0.8
Fe	56	26	50	821.488	2	1000	0	4.35	3.172	43.525	64.653	15.793	919.881	0.415687	5.09741	1.06825e-06	5.25257e-05	0.8
Fe	56	26	50	821.488	4	1000	0	8.435	6.515	96.093	144.545	32.498	2094.57	0.135414	11.59	7.91137e-07	0.00011945	0.8
Fe	56	26	100	489.684	0.5	1000	0	1.81	1.233	11.463	14.615	4.538	113.113	0.780412	0.668659	8.58059e-07	6.83504e-06	0.8
Fe	56	26	100	489.684	1	1000	0	3.701	2.652	25.736	33.228	9.836	257.533	0.583792	1.52209	1.40426e-06	1.55592e-05	0.8
Fe	56	26	100	489.684	2	1000	0	7.199	5.538	56.362	73.077	20.385	593.325	0.286976	3.48488	1.61872e-06	3.56503e-05	0.8
Fe	56	26	100	489.684	4	1000	0	14.713	11.374	111.777	144.393	40.64	1157.8	0.0878337	6.81158	9.66798e-07	6.96684e-05	0.8
Fe	56	26	200	302.879	0.5	1000	0	2.978	2.089	13.214	15.592	5.656	66.89	0.771973	0.439057	1.26489e-06	4.43421e-06	0.8
Fe	56	26	200	302.879	1	1000	0	5.873	4.425	29.731	35.198	11.77	168.106	0.546488	1.07838	1.99009e-06	1.09189e-05	0.8
Fe	56	26	200	302.879	2	1000	0	11.165	8.717	58.3	69.124	22.604	340.084	0.300796	2.16853	2.19424e-06	2.19716e-05	0.8
Fe	56	26	200	302.879	4	1000	0	23.754	18.512	122.435	144.38	47.704	690.94	0.0834501	4.4305	1.24159e-06	4.48618e-05	0.8
Fe	56	26	400	204.545	0.5	1000	0	4.373	3.193	14.341	16.056	6.53	47.162	0.778734	0.341358	1.45623e-06	3.41219e-06	0.8
Fe	56	26	400	204.545	1	1000	0	8.464	6.538	30.957	34.669	13.448	105.12	0.576541	0.753833	2.34826e-06	7.54234e-06	0.8
Fe	56	26	400	204.545	2	1000	0	17.569	13.629	63.007	70.617	27.546	214.18	0.321547	1.53579	2.72729e-06	1.53662e-05	0.8
Fe	56	26	400	204.545	4	1000	0	35.061	27.323	126.901	141.941	53.37	448.592	0.100056	3.17921	1.72298e-06	3.18474e-05	0.8
Fe	56	26	800	157.389	0.5	1000	0	5.655	4.242	15.28	16.741	7.331	37.436	0.785689	0.296057	1.53308e-06	2.93408e-06	0.8
Fe	56	26	800	157.389	1	1000	0	10.758	8.433	30.64	33.328	14.427	73.874	0.615721	0.586057	2.44525e-06	5.80645e-06	0.8
Fe	56	26	800	157.389	2	1000	0	22.864	17.819	64.059	69.674	30.198	156.425	0.365248	1.23532	2.98677e-06	1.22443e-05	0.8
Fe	56	26	800	157.389	4	1000	0	45.681	35.623	129.246	140.525	59.294	326.559	0.125167	2.54795	2.13414e-06	2.52834e-05	0.8
Fe	56	26	1000	149.243	0.5	1000	0	5.968	4.509	15.393	16.775	7.512	34.396	0.7901	0.280767	1.54472e-06	2.77448e-06	0.8
Fe	56	26	1000	149.243	1	1000	0	12.027	9.3	30.984	33.594	15.103	67.718	0.625619	0.556332	2.43591e-06	5.49437e-06	0.8
Fe	56	26	1000	149.243	2	1000	0	24.06	18.749	62.942	68.237	30.242	139.898	0.379905	1.14201	3.06931e-06	1.1285e-05	0.8
Fe	56	26	1000	149.243	4	1000	0	48.247	37.59	127.649	138.187	59.605	294.962	0.137029	2.37212	2.27047e-06	2.34726e-05	0.8
Fe	56	26	1600	139.835	0.5	1000	0	6.357	4.836	14.697	15.836	7.333	29.163	0.807219	0.248181	1.47161e-06	2.44343e-06	0.8
Fe	56	26	1600	139.835	1	1000	0	12.825	9.936	29.902	32.15	14.817	59.92	0.646199	0.507494	2.3921e-06	4.99853e-06	0.8
Fe	56	26	1600	139.835	2	1000	0	25.702	20.061	60.754	65.453	29.608	125.427	0.407427	1.05072	3.08486e-06	1.0359e-05	0.8
Fe	56	26	1600	139.835	4	1000	0	51.485	40.148	121.731	130.756	58.129	255.09	0.162016	2.12211	2.5197e-06	2.09346e-05	0.8
